domain,url_len,url_dep,httpDomain,tinyURL,hyphenURL,underscoreURL,subURl,clientURL,adminURL,serverURL,loginURL,dns,domainAge,domainEnd,iframe,forwarding,label
pikabu.ru,91,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ifibybo.cluster028.hosting.ovh.net,126,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
babal.net,111,4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
venturebeat.com,109,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
my.bdoexpressupdate.com,31,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1
techcrunch.com,113,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
olx.co.id,99,2,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
serverfault.com,89,3,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
themeforest.net,97,4,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
helpid96655723849185962813.web.app,43,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1
metasupport100023469341.web.app,40,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1
shopbyminimalist.com,28,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
objectstorage.us-phoenix-1.oraclecloud.com,113,6,1,0,1,0,3,0,0,0,1,0,0,0,1,0,1
ipfs.io,67,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
patient-cell-40f5.updatedlogmylogin.workers.dev,54,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1
attcvb.weebly.com,26,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
authentification15.yolasite.com,40,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1
recklessnavymoto.475996.repl.co,51,1,1,0,0,0,2,0,0,0,0,0,1,1,1,0,1
accedi.comunicazioni-staff.com,45,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
fixedfloiat.us,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
serverfault.com,118,3,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
urlzs.com,23,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
dwsdmss.sendsmtp.com,28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
radimaconsultores.com,30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
connect.secure.wellsfargobank.app,42,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
gov.uk,98,3,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0
atwiki.jp,211,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
babal.net,325,4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
sourceforge.net,191,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
spiritual-lawyer-1318233601.cos.ap-guangzhou.myqcloud.com,120,1,1,0,1,0,2,0,0,0,0,0,0,0,1,0,1
torcache.net,146,2,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
dispositivoconfigurazione.com,37,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
cheezburger.com,95,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tinnhanh360.net,90,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
uproxx.com,92,4,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
allegro.pl,93,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
abc.go.com,106,9,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0
sirenita-kub.blogspot.com,34,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1
pornsharing.com,105,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
mashable.com,84,6,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
suporteviacanaldeajuda.online,37,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
bafybeiej7yhb2iwiofcthkhpcegljk75ifsm7xk3gngyb2d6rznkc3st5q.ipfs.dweb.link,187,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1
evernote.com,362,4,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1
spisfb6g5.duckdns.org,29,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1
atwiki.jp,88,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
grantland.com,98,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
kakaku.com,91,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
imcu-review.org,23,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1
xvideo-jp.com,86,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
allegro.pl,84,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
tsite.jp,83,2,1,0,0,0,2,0,0,0,1,0,1,1,1,0,0
inpost-pl.obrazek.top,47,2,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
distractify.com,87,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
gouv-amende.net,37,1,1,0,1,0,2,0,0,0,0,0,0,0,1,1,1
cleanedshop.com,23,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1
thenextweb.com,103,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tinnhanh360.net,91,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
getpocket.com,102,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
fanpage.gr,227,3,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
haberler.com,138,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
meta-for-business-case-dc45f.firebaseapp.com,53,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1
extratorrent.cc,138,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
kenh14.vn,99,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
diply.com,97,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
aquarium-cleaning.ru,56,3,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1
thenextweb.com,119,6,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
scvbxd3f.web.app,25,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1
inicio.ficohsaingresa.repl.co,38,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1
elitedaily.com,107,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
bafybeidfwtyndiazmzws322ncxuuw2ii4iso4nrhowegl46cdbipvrmif4.ipfs.cf-ipfs.com,84,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
maybank2u.com.my,170,4,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
systemfile.webador.co.uk,33,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
roundcube090010.firebaseapp.com,40,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1
css-tricks.com,84,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0
mic.com,93,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
twitter.com,517,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
searchengineland.com,91,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
aljazeera.net,298,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
oewsmstc.info,89,2,1,1,0,0,2,0,0,0,1,0,0,0,1,1,1
tbtmuxc.com,20,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
yourlust.com,124,2,0,1,0,0,2,0,0,0,0,0,1,1,1,0,0
babal.net,298,4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
38923133-9029-4a44-adf5-654f526cbbde.id.repl.co,56,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
is.gd,21,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1
torcache.net,136,2,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
3242-68795.000webhostapp.com,50,1,1,0,1,0,2,0,0,0,1,0,0,0,0,0,1
wang.badeneg.pl,48,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1
kenh14.vn,102,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
espn.go.com,114,6,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
meta-business-case-aeef5.firebaseapp.com,49,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1
login-review-uk.web.app,32,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1
yourlust.com,96,2,0,1,0,0,2,0,0,0,0,0,1,1,1,0,0
slashdot.org,98,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
momoshop.com.tw,123,2,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0
getpocket.com,98,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
mylust.com,90,3,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
web998882.7837733.repl.co,32,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
3223522.josede91.repl.co,33,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1
censor.net.ua,89,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
jezebel.com,96,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
help-center540.crabdance.com,42,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1
cake-political-appeal.glitch.me,49,1,0,0,1,0,2,0,0,0,0,1,1,1,1,0,1
pikabu.ru,91,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
safe001.signsantafe001.repl.co,39,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1
hubpages.com,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
askubuntu.com,102,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
upgrade-att.godaddysites.com,37,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1
lhbkzu.jetos.com,24,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
sanmartinproveedores.com,37,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
katesfamilypets.com,40,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1
massimo-sistema-sicuro-supporto-operatore.cfolks.pl,125,6,1,0,1,0,2,0,0,0,1,0,0,0,1,1,1
www-info-cr-mufg.wanyouxuan.com,40,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
indianexpress.com,117,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
synchpnxtsxl05.firebaseapp.com,39,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1
139.162.71.137,42,2,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1
cf-ipfs.com,71,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1
damp-lake-798f.613zoc26.workers.dev,44,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1
graphicriver.net,85,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
xvideo-jp.com,94,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
rashfatnet.com,103,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1
woaksw.com,79,3,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
fishki.net,113,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
bprritaliaonline.com,29,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
myth.westernonly.bar,28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
distractify.com,93,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
maybank2u.com.my,176,4,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
thenextweb.com,124,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
slavinhi.com,39,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
bafybeie4ruzio7nyurxbes2dijfsis5lbcrw3wj5rcatq3rjhgz43kstym.ipfs.dweb.link,94,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1
ifjlfgbi.duckdns.org,28,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1
vwernueov79.jungleheart.com,35,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
sourceforge.net,98,3,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0
maybank2u.com.my,169,4,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
olx.ua,129,4,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
olx.ro,92,5,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0
wdbsve2k.duckdns.org,28,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1
dimension-direction.dns05.com,38,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
olx.in,93,3,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0
medium.com,107,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
babal.net,188,4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
u2043490.plsk.regruhosting.ru,45,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
dantri.com.vn,98,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
ep-2hv.pages.dev,25,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
extratorrent.cc,90,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
ap.org,102,4,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
fanpage.gr,231,3,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
f749cf76-3011-452f-adc7-a540d05c74d1.id.repl.co,56,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
esim-annulation.com,28,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
gawker.com,88,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ol-x.7687023.xyz,42,3,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1
twitter.com,292,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
olx.pl,104,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
nymag.com,98,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
web.de,147,6,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
olx.ro,106,6,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
mylust.com,105,3,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
gtbank.com,172,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
steamcornmunnitty.ru,29,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
ksawery.akarch.pl,50,2,1,0,0,0,2,0,0,0,0,0,0,0,1,1,1
twitter.com,195,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
allegro.pl,112,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
rakutan-cacd.50gb536.xyz,36,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1
thenextweb.com,126,7,0,0,0,0,2,0,0,0,0,1,1,1,1,0,0
revolut.pl-wsparcie.net,31,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1
xn--visualizandonline-maro-k7b.com,111,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
portale-client-web.162-213-250-204.cprapid.com,118,1,1,0,1,0,2,1,0,0,0,0,0,0,1,1,1
ita3.godaddysites.com,30,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
plarium.com,90,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
torcache.net,145,2,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
metasupport-45600.000webhostapp.com,57,1,1,0,1,0,2,0,0,0,1,0,0,0,0,0,1
u1u81uiqeqe.wixsite.com,39,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1
atwiki.jp,163,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
meanmasqk-usa.godaddysites.com,39,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1
variety.com,131,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
is.gd,20,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1
depositphotos.com,85,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
depositphotos.com,89,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
ringring.vn,97,3,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
paytm.com,86,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
economist-edge.qhigh.com,33,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
salmanfarsi01.github.io,62,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1
caixa.gov.br,89,4,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0
storage.googleapis.com,133,2,1,0,0,0,2,0,0,0,0,1,1,1,1,0,1
wwwinfoview.zhangshangju.com,43,1,1,0,0,0,2,0,0,0,0,1,1,1,1,1,1
plarium.com,107,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
elitedaily.com,90,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
servicefbhelpmeta.web.app,34,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1
olx.in,83,3,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0
bleacherreport.com,121,2,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
lifehacker.com,87,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
bafybeiccmjd4sdbquib6cecvjgazvd5omg6ngkmyoi3yd5qdaemma66enm.ipfs.fleek.cool,84,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
bdnews24.com,105,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
metafactcheckers.com,28,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1
correios.com.br,165,8,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0
1i-nch.site,18,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
facebook-log.blogspot.qa,31,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
compte-sfr.me,22,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
olx.co.id,103,5,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
babal.net,161,4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
tunein.com,103,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
ipfs.filebase.io,77,2,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1
verifica.18-233-164-39.cprapid.com,46,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1
v3.aapaave.com,23,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
xvideo-jp.com,93,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
comicbook.com,109,3,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
babal.net,269,4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
lt27.de,22,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1
gateway.pinata.cloud,93,2,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1
screenrant.com,97,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
eqzhys4.duckdns.org,27,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1
andesfitness.cl,37,2,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1
tobogo.net,108,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
zom.ink,21,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1
bleacherreport.com,114,2,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
metro.co.uk,127,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
espn.go.com,110,7,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
thenextweb.com,116,6,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
olx.ro,90,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
medium.com,95,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ecnavi.jp,95,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
40892e84-8854-449b-a853-ba145d1a4238.id.repl.co,56,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
xn--individuos-cudad-ksb.com,44,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1
netflix-konto-no.com,33,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
infura-ipfs.io,74,2,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
twitter.com,289,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
twitter.com,244,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
saiconsard.co.jp.ooppox.xyz,39,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
etc-nsgfznbx.ikwb.com,30,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
att-104166.weeblysite.com,34,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
otomoto.pl,121,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
kacprzak0.pl,25,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
bafybeicgvy4e3ruep76gpssmns5ibapqhkif5mhng542teqb7rtkcqa47a.ipfs.cf-ipfs.com,84,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
extratorrent.cc,88,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
web.tv,89,8,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
tobogo.net,113,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
torcache.net,157,2,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
askubuntu.com,88,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
4everland.io,85,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
bafybeibk4j5dafn6ut5e3qx24247rby5gjxh6nj2lpz3l2d6xi5kt6khsa.ipfs.nftstorage.link,88,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
getpocket.com,97,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
emgn.com,127,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
mic.com,109,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
case-help-51983.top,28,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
appurl.io,28,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
banid.pythonanywhere.com,47,3,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1
mashable.com,86,6,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
gizmodo.com,92,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
metro.co.uk,100,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
walletefex.xyz,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
manuelpadrinofisioterapia.com,47,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
tobogo.net,113,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
twitter.com,301,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
t.co,23,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1
persianblog.ir,103,4,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0
gtbank.com,94,6,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0
duckduckgo.com,90,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
medium.com,138,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
irhose.com,33,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1
grthrsfaf.mysecondarydns.com,37,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
otomoto.pl,98,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
olx.ro,144,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
main.gruppometodoercole.com,175,3,1,0,0,0,2,0,0,0,1,0,1,1,1,1,1
kakaku.com,90,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ink361.com,88,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
motthegioi.vn,85,2,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0
olx.co.id,114,2,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
stackoverflow.com,106,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
katproxy.com,107,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
pikabu.ru,85,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
gmo-aoizorica.icu,26,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
mylust.com,90,3,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
cold-sun-20d0.siceerruhrltakt3622.workers.dev,90,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
depositphotos.com,114,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
ipfs.io,81,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ecnavi.jp,119,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
objectstorage.ap-sydney-1.oraclecloud.com,106,6,1,0,1,0,3,0,0,0,1,0,0,0,0,0,1
torcache.net,157,2,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
bit.do,20,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1
pockateard.co.jp.jbxcmh.top,58,2,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1
authentificationpostale789.mystrikingly.com,52,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
unity3d.com,91,5,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
pub-114bf875aa3942cdae2e96c88ae4297d.r2.dev,65,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1
cf-ipfs.com,121,3,1,0,1,0,2,0,0,0,0,0,0,0,1,0,1
gali-oficce--carlos-ernest17.repl.co,45,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
cf-ipfs.com,97,3,1,0,1,0,2,0,0,0,0,0,0,0,1,0,1
atwiki.jp,164,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
thenextweb.com,87,6,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
ohepfsaff8.top,22,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1
torrentdn.com,91,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
644su-baaaa-aaaad-qe77q-cai.ic.fleek.co,48,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
ipfs.io,128,3,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1
9cvt8p.serveusers.com,29,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
extratorrent.cc,108,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
medium.com,104,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
impressivebettersoftwareengineer.coronado2121.repl.co,62,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1
extratorrent.cc,167,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
torcache.net,157,2,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
censor.net.ua,96,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
acessoafaturaon.com,45,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
xhamster.com,92,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
app.lovers102.vip,43,2,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1
irsssgmail.temp.swtest.ru,49,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1
torzilliseguros.com.ar,31,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1
node3yieldrobot.com,26,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
ipfs.io,42949,4,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1
netfiix.it,19,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
